work_id,added_at,offer_url,position_name,company_name,company_location,type_of_contract,work_schedule,work_modes,employment_level,immediate_employment,ukrainian_without_polish_language,vacancies
22480,2022-12-02 13:52:11.657388+01,"https://www.pracuj.pl/praca/mlodszy-programista-c-c%2b%2b-warszawa-poligonowa-30,oferta,1002189550?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Młodszy Programista C/C++,PIT-RADWAR S.A.,"Warszawa, Praga-Południe",Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa",Młodszy specjalista (Junior),praca od zaraz,,szukamy wielu kandydatów
22481,2022-12-02 13:52:11.659722+01,"https://www.pracuj.pl/praca/sprzedawca-do-sklepu-fanstore-legii-warszawa-warszawa-lazienkowska-3,oferta,1002229593?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Sprzedawca do sklepu fanstore Legii Warszawa,LEGIA WARSZAWA S.A.,"Warszawa, Śródmieście",Umowa zlecenie,Część etatu,praca stacjonarna,Pracownik fizyczny,,,
22482,2022-12-02 13:52:11.662038+01,"https://www.pracuj.pl/praca/manager-ds-sprzedazy-warszawa,oferta,1002186870?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Manager ds. sprzedaży,Abalone Poland Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,"Kierownik / Koordynator, Menedżer",praca od zaraz,,
22483,2022-12-02 13:52:11.664222+01,"https://www.pracuj.pl/praca/spedytor-miedzynarodowy-warszawa,oferta,1002189536?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Spedytor Międzynarodowy,LINKTIS SP Z O O,"Warszawa, Mokotów","Umowa o pracę, Umowa zlecenie, Kontrakt B2B",Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,,
22484,2022-12-02 13:52:11.666426+01,"https://www.pracuj.pl/praca/sales-team-manager-warszawa,oferta,1002189525?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Sales Team Manager,LINKTIS SP Z O O,"Warszawa, Mokotów","Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa",Kierownik / Koordynator,,,
22485,2022-12-02 13:52:11.66964+01,"https://www.pracuj.pl/praca/business-development-manager-handlowiec-warszawa,oferta,1002189518?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Business Development Manager - Handlowiec,LINKTIS SP Z O O,"Warszawa, Mokotów","Umowa o pracę, Kontrakt B2B",Pełny etat,praca stacjonarna,Menedżer,,,
22486,2022-12-02 13:52:11.67214+01,"https://www.pracuj.pl/praca/identity-and-access-management-expert-warszawa,oferta,1002229582?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Identity and Access Management Expert,PKO Bank Polski SA,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
22487,2022-12-02 13:52:11.675141+01,"https://www.pracuj.pl/praca/mlodszy-specjalista-ds-przetargow-jablonna-pow-legionowski,oferta,1002189508?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Młodszy Specjalista ds. Przetargów,EMPIREUM Piotr Dopieralski,Jabłonna (pow. legionowski),Umowa o pracę,Pełny etat,praca stacjonarna,Młodszy specjalista (Junior),,,
22488,2022-12-02 13:52:11.678644+01,"https://www.pracuj.pl/praca/programista-blockchain-warszawa,oferta,1002229576?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Programista Blockchain,PKO Bank Polski SA,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
22489,2022-12-02 13:52:11.681761+01,"https://www.pracuj.pl/praca/specjalista-ds-sprzedazy-samochodow-uzywanych-warszawa-aleje-jerozolimskie-239,oferta,1002229572?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. Sprzedaży Samochodów Używanych,"Euroservice, Autoryzowany Dealer Volvo","Warszawa, Ursus, Warszawa, Wawer",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
22490,2022-12-02 13:52:11.684191+01,"https://www.pracuj.pl/praca/sprzedawca-handlowiec-warszawa-emilii-plater-10,oferta,1002229571?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Sprzedawca - Handlowiec,PRODTRADE sp. z o.o.,"Warszawa, Śródmieście","Umowa zlecenie, Kontrakt B2B, Umowa agencyjna","Część etatu, Dodatkowa / tymczasowa, Pełny etat","praca stacjonarna, praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,szukamy wielu kandydatów
22491,2022-12-02 13:52:11.686604+01,"https://www.pracuj.pl/praca/nano-offer-specialist-warszawa,oferta,1002189495?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Nano Offer Specialist,Żabka Polska,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
22492,2022-12-02 13:52:11.688534+01,"https://www.pracuj.pl/praca/magazynier-slupno-pow-wolominski,oferta,1002229554?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Magazynier,Fomar Poland Sp. z o.o.,Słupno (pow. wołomiński),Umowa o pracę,Pełny etat,praca stacjonarna,Pracownik fizyczny,,,
22493,2022-12-02 13:52:11.690753+01,"https://www.pracuj.pl/praca/analityk-danych-transport-warszawa,oferta,1002189491?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Analityk danych – Transport,Cargill Poland Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
22494,2022-12-02 13:52:11.693088+01,"https://www.pracuj.pl/praca/specjalista-ds-administracji-technicznej-pecice-pow-pruszkowski,oferta,1002229545?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. Administracji Technicznej,DSV Solutions,Pęcice (pow. pruszkowski),Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
22495,2022-12-02 13:52:11.696322+01,"https://www.pracuj.pl/praca/specjalista-ds-administracji-technicznej-radonice-pow-warszawski-zachodni,oferta,1002229539?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. Administracji Technicznej,DSV Solutions,Radonice (pow. warszawski zachodni),Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
22496,2022-12-02 13:52:11.699427+01,"https://www.pracuj.pl/praca/pracownik-ds-administracji-technicznej-pecice-pow-pruszkowski,oferta,1002229537?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Pracownik ds. Administracji Technicznej,DSV Solutions,Pęcice (pow. pruszkowski),Umowa o pracę,Pełny etat,praca stacjonarna,Pracownik fizyczny,,,
22497,2022-12-02 13:52:11.701564+01,"https://www.pracuj.pl/praca/pracownik-ds-administracji-technicznej-radonice-pow-warszawski-zachodni,oferta,1002229536?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Pracownik ds. Administracji Technicznej,DSV Solutions,Radonice (pow. warszawski zachodni),Umowa o pracę,Pełny etat,praca stacjonarna,Pracownik fizyczny,,,
22498,2022-12-02 13:52:11.703554+01,"https://www.pracuj.pl/praca/specjalista-ds-kluczowych-klientow-mazowieckie,oferta,9519249?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. Kluczowych Klientów,Sandoz Polska Sp. z o.o.,mazowieckie,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
22499,2022-12-02 13:52:11.706254+01,"https://www.pracuj.pl/praca/recepcjonista-recepcjonistka-warszawa,oferta,1002189483?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Recepcjonista / Recepcjonistka,SOUND GARDEN HOTEL sp. z o.o.,"Warszawa, Włochy","Umowa o pracę, Umowa zlecenie",Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,,
22500,2022-12-02 13:52:11.708677+01,"https://www.pracuj.pl/praca/spedytor-logistyk-warszawa-wirazowa-35,oferta,1002229528?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Spedytor - Logistyk,MARKO SERVICE sp. z o.o.,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,,
22501,2022-12-02 13:52:12.847737+01,"https://www.pracuj.pl/praca/junior-program-manager-warszawa-jana-czeczota-31,oferta,1002229421?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Junior Program Manager,Motivation Direct Sp. z o.o.,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa",Młodszy specjalista (Junior),,,
22757,2022-12-02 13:52:20.377826+01,"https://www.pracuj.pl/praca/senior-accountant-real-estate-warszawa,oferta,1002228243?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Senior Accountant - real estate,Michael Page,Warszawa,Umowa o pracę,Pełny etat,,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
22502,2022-12-02 13:52:12.851744+01,"https://www.pracuj.pl/praca/samodzielna-ksiegowa-samodzielny-ksiegowy-warszawa-grochowska-217-15,oferta,1002229417?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Samodzielna Księgowa / Samodzielny Księgowy,KUREZA LEGAL OFFICE sp. z o.o.,"Warszawa, Praga-Południe",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,,
22503,2022-12-02 13:52:12.853811+01,"https://www.pracuj.pl/praca/konstruktor-technolog-warszawa,oferta,1002189407?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Konstruktor - Technolog,Mera Metal S.A.,"Warszawa, Wawer",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,,
22504,2022-12-02 13:52:12.856702+01,"https://www.pracuj.pl/praca/praktykant-w-dziale-audytu-warszawa,oferta,1002186767?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Praktykant w Dziale Audytu,BPG Polska Audyt,"Warszawa, Śródmieście","Umowa zlecenie, Umowa o staż / praktyki",Pełny etat,praca stacjonarna,Praktykant / Stażysta,,,
22505,2022-12-02 13:52:12.858931+01,"https://www.pracuj.pl/praca/asystent-kierownika-restauracji-warszawa,oferta,1002189393?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Asystent Kierownika Restauracji,Compass Group Poland,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Asystent,,,
22506,2022-12-02 13:52:12.860999+01,"https://www.pracuj.pl/praca/koordynator-ds-przemyslu-warszawa,oferta,1002196261?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Koordynator ds. Przemysłu,Uponor Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,praca zdalna,Kierownik / Koordynator,,,
22507,2022-12-02 13:52:12.865431+01,"https://www.pracuj.pl/praca/doradca-zywieniowy-ds-bydla-mazowieckie,oferta,9570118?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Doradca żywieniowy ds. bydła,Schaumann Polska Sp. z o.o.,mazowieckie,Umowa o pracę,Pełny etat,praca mobilna,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",,,szukamy wielu kandydatów / wakaty: 2
22508,2022-12-02 13:52:12.867322+01,"https://www.pracuj.pl/praca/przedstawiciel-techniczno-handlowy-mazowieckie,oferta,9570116?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Przedstawiciel Techniczno- Handlowy,Tres Polska Sp. z o.o.,mazowieckie,Umowa o pracę,Pełny etat,praca mobilna,Specjalista (Mid / Regular),,,
22509,2022-12-02 13:52:12.869185+01,"https://www.pracuj.pl/praca/pracownik-dzialu-administracji-i-logistyki-mazowieckie,oferta,9570113?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Pracownik działu administracji i logistyki,M&D&M INTERNATIONAL BRANDS sp. z o.o.,mazowieckie,Umowa o pracę,Pełny etat,praca stacjonarna,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",praca od zaraz,,
22510,2022-12-02 13:52:12.871282+01,"https://www.pracuj.pl/praca/pracownik-produkcyjny-milanowek-ksiazenicka-37,oferta,1002229387?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Pracownik produkcyjny,Systemy Płatnicze Robert Paszkowski,Milanówek,"Umowa o pracę, Umowa zlecenie",Pełny etat,praca stacjonarna,Pracownik fizyczny,,Робота для іноземців,szukamy wielu kandydatów / wakaty: 4
22511,2022-12-02 13:52:12.873176+01,"https://www.pracuj.pl/praca/mlodszy-analityk-sprzedazy-analiza-nieruchomosci-warszawa,oferta,1002229380?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Młodszy Analityk Sprzedaży (analiza nieruchomości),MOTA-ENGIL CENTRAL EUROPE S.A.,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Młodszy specjalista (Junior),,,
22512,2022-12-02 13:52:12.875079+01,"https://www.pracuj.pl/praca/key-account-manager-w-dziale-sprzedazy-warszawa-kosmatki-8,oferta,1002229376?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Key Account Manager w Dziale Sprzedaży,V Hotel Warsaw,"Warszawa, Wawer",Umowa o pracę,Pełny etat,praca stacjonarna,Menedżer,,,
22513,2022-12-02 13:52:12.876894+01,"https://www.pracuj.pl/praca/inzynier-ds-zarzadzania-siecia-siec-transportowa-warszawa,oferta,1002186721?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Inżynier ds. Zarządzania Siecią (Sieć Transportowa),Polkomtel Sp. z o.o.,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
22514,2022-12-02 13:52:12.880425+01,"https://www.pracuj.pl/praca/head-of-finance-and-administration-warszawa,oferta,1002186720?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Head of Finance and Administration,Britenet Sp. z o.o.,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,praca hybrydowa,Dyrektor,praca od zaraz,,
22515,2022-12-02 13:52:12.882414+01,"https://www.pracuj.pl/praca/specjalista-kosztorysant-operacyjny-w-telekomunikacji-warszawa,oferta,1002189346?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista Kosztorysant Operacyjny w Telekomunikacji,DELTACOM SERVICE sp.j. TOMASZ SITKIEWICZ EWA SITKIEWICZ,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
22516,2022-12-02 13:52:12.884355+01,"https://www.pracuj.pl/praca/event-manager-warszawa-gorczewska-53,oferta,1002229359?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Event manager,CELEBRE sp. z o.o.,"Warszawa, Wola","Umowa o pracę, Kontrakt B2B",Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,,
22517,2022-12-02 13:52:12.886157+01,"https://www.pracuj.pl/praca/asystent-w-dziale-marketingu-i-ubezpieczen-warszawa,oferta,1002189332?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Asystent w Dziale Marketingu i Ubezpieczeń,PSA Finance Polska Sp. z o.o.,Warszawa,Umowa zlecenie,Pełny etat,praca hybrydowa,Asystent,,,
22518,2022-12-02 13:52:12.889587+01,"https://www.pracuj.pl/praca/projektant-ukladow-mikrofalowych-warszawa-poligonowa-30,oferta,1002189333?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Projektant Układów Mikrofalowych,PIT-RADWAR S.A.,"Warszawa, Praga-Południe",Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa","Młodszy specjalista (Junior), Specjalista (Mid / Regular)",praca od zaraz,,
22519,2022-12-02 13:52:12.892347+01,"https://www.pracuj.pl/praca/graphic-designer-warszawa-aleja-komisji-edukacji-narodowej-57,oferta,1002229355?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Graphic Designer,Ronson Development Management Sp. z o.o.,"Warszawa, Ursynów",Kontrakt B2B,Pełny etat,"praca stacjonarna, praca hybrydowa",Specjalista (Mid / Regular),praca od zaraz,,
22520,2022-12-02 13:52:12.896106+01,"https://www.pracuj.pl/praca/finance-transformation-expert-warszawa,oferta,1002229350?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Finance Transformation Expert,Hays Poland,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Ekspert,,,
22521,2022-12-02 13:52:12.89818+01,"https://www.pracuj.pl/praca/analityk-it-w-zespole-rozwoju-platform-online-analityki-ryzyka-warszawa-chmielna-89,oferta,1002229330?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Analityk IT w Zespole Rozwoju Platform Online Analityki Ryzyka,PKO Bank Polski SA,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
22522,2022-12-02 13:52:12.900003+01,"https://www.pracuj.pl/praca/asystent-asystentka-projektanta-konstrukcji-warszawa,oferta,1002229329?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Asystent / Asystentka projektanta konstrukcji,ALUFAB sp. z o.o.,Warszawa,"Umowa o dzieło, Umowa zlecenie, Kontrakt B2B",,praca hybrydowa,Asystent,,,
22523,2022-12-02 13:52:12.901792+01,"https://www.pracuj.pl/praca/analityk-finansowy-finance-analyst-warszawa,oferta,1002186684?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Analityk Finansowy/Finance Analyst,ONE House Sp. z o.o.,"Warszawa, Mokotów","Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa",Specjalista (Mid / Regular),,,
22524,2022-12-02 13:52:12.903899+01,"https://www.pracuj.pl/praca/asystent-asystentka-w-kancelarii-prawnej-warszawa-olimpijska-3,oferta,1002229326?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Asystent / Asystentka w kancelarii prawnej,BCLA BISIOREK I CIEŚLIŃSKI I PARTNERZY ADWOKACI I RADCOWIE PRAWNI,"Warszawa, Mokotów","Umowa zlecenie, Kontrakt B2B","Część etatu, Pełny etat",praca stacjonarna,Asystent,praca od zaraz,,szukamy wielu kandydatów / wakaty: 2
22525,2022-12-02 13:52:12.90599+01,"https://www.pracuj.pl/praca/samodzielny-specjalista-samodzielna-specjalistka-ds-ogolnobudowlanych-warszawa-krasnobrodzka-11,oferta,1002229321?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Samodzielny specjalista / samodzielna specjalistka ds. ogólnobudowlanych,"Spółdzielnia Mieszkaniowa ""Bródno""","Warszawa, Targówek",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
22526,2022-12-02 13:52:12.907909+01,"https://www.pracuj.pl/praca/inzynier-elektryk-warszawa-augustowka-30,oferta,1002229319?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Inżynier elektryk,ELEKTRO-AUTOMATYKA Andrzej Matyaszczyk,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,,
22527,2022-12-02 13:52:12.909745+01,"https://www.pracuj.pl/praca/grafik-graficzka-legionowo-marmurowa-43,oferta,1002229317?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Grafik / Graficzka,.RITF,Legionowo,"Umowa o pracę, Umowa zlecenie, Kontrakt B2B",Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
22528,2022-12-02 13:52:12.913027+01,"https://www.pracuj.pl/praca/optometrysta-optyk-doradca-klienta-warszawa-dolna-7,oferta,1002229312?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Optometrysta - Optyk - Doradca klienta,PRESTIGE OPTIQUE,"Warszawa, Mokotów","Umowa o pracę, Umowa o dzieło, Umowa zlecenie, Kontrakt B2B",Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
22529,2022-12-02 13:52:12.914831+01,"https://www.pracuj.pl/praca/junior-purchasing-specialist-warszawa,oferta,1002186677?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Junior Purchasing Specialist,VELUX Polska Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Młodszy specjalista (Junior),,,
22530,2022-12-02 13:52:12.916574+01,"https://www.pracuj.pl/praca/brand-manager-warszawa,oferta,1002229239?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Brand Manager,Miraculum S.A.,Warszawa,Umowa o pracę,Pełny etat,,Menedżer,,,
22531,2022-12-02 13:52:12.918784+01,"https://www.pracuj.pl/praca/key-account-manager-nowoczesny-kanal-dystrybucji-warszawa,oferta,1002229230?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Key Account Manager (Nowoczesny Kanał Dystrybucji),Miraculum S.A.,Warszawa,Umowa o pracę,Pełny etat,praca mobilna,Menedżer,,,
22532,2022-12-02 13:52:12.920591+01,"https://www.pracuj.pl/praca/analityk-it-w-zespole-zarzadzania-rozwojem-aplikacji-warszawa-chmielna-89,oferta,1002229225?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Analityk IT w Zespole Zarządzania Rozwojem Aplikacji,PKO Bank Polski SA,"Warszawa, Wola",Umowa na zastępstwo,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
22533,2022-12-02 13:52:12.922691+01,"https://www.pracuj.pl/praca/inzynier-budowy-instalacje-elektryczne-warszawa-popularna-4,oferta,1002229220?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Inżynier Budowy – Instalacje Elektryczne,MAAT4 sp. z o.o.,"Warszawa, Włochy","Umowa o pracę, Umowa zlecenie",Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,,
22534,2022-12-02 13:52:12.924529+01,"https://www.pracuj.pl/praca/specjalista-ds-cyberbezpieczenstwa-front-end-mobile-developer-warszawa-chmielna-89,oferta,1002229191?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. Cyberbezpieczeństwa (Front-End/Mobile Developer),PKO Bank Polski SA,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
22535,2022-12-02 13:52:12.926383+01,"https://www.pracuj.pl/praca/specjalista-ds-zakupu-samochodow-uzywanych-warszawa-aleje-jerozolimskie-239,oferta,1002229190?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. Zakupu Samochodów Używanych,"Euroservice, Autoryzowany Dealer Volvo","Warszawa, Ursus, Warszawa, Wawer",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
22536,2022-12-02 13:52:12.929162+01,"https://www.pracuj.pl/praca/architekt-it-w-zespole-rozwoju-iko-warszawa-chmielna-89,oferta,1002229186?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Architekt IT w Zespole Rozwoju IKO,PKO Bank Polski SA,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
